"","kmodes"
"2495",3
"2496",3
"2497",4
"2498",5
"2499",1
"2500",3
"2501",1
"2502",5
"2503",1
"2504",3
"2505",5
"2506",3
"2507",3
"2508",3
"2509",3
"2510",4
"2511",1
"2512",4
"2513",1
"2514",5
"2515",1
"2516",5
"2517",5
"2518",3
"2519",5
"2520",4
"2521",1
"2522",5
"2523",5
"2524",3
"2525",3
"2526",4
"2527",3
"2528",5
"2529",1
"2530",3
"2531",1
"2532",3
"2533",1
"2534",5
"2535",1
"2536",5
"2537",4
"2538",4
"2539",1
"2540",4
"2541",5
"2542",4
"2543",3
"2544",3
"2545",3
"2546",3
"2547",5
"2548",1
"2549",1
"2550",5
"2551",5
"2552",3
"2553",4
"2554",5
"2555",5
"2556",5
"2557",1
"2558",4
"2559",5
"2560",1
"2561",5
"2562",1
"2563",5
"2564",5
"2565",5
"2566",1
"2567",1
"2568",5
"2569",5
"2570",5
"2571",5
"2572",5
"2573",5
"2574",5
"2575",3
"2576",3
"2577",3
"2578",3
"2579",2
"2580",5
"2581",3
"2582",2
"2583",3
"2584",1
"2585",3
"2586",5
"2587",3
"2588",3
"2589",3
"2590",1
"2591",4
"2592",3
"2593",1
"2594",5
"2595",5
"2596",5
"2597",5
"2598",1
"2599",1
"2600",3
"2601",3
"2602",3
"2603",3
"2604",3
"2605",3
"2606",1
"2607",1
"2608",1
"2609",1
"2610",1
"2611",3
"2612",3
"2613",2
"2614",2
"2615",3
"2616",3
"2617",3
"2618",4
"2619",2
"2620",3
"2621",3
"2622",2
"2623",2
"2624",2
"2625",1
"2626",2
"2627",3
"2628",3
"2629",2
"2630",4
"2631",1
"2632",3
"2633",1
"2634",3
"2635",3
"2636",3
"2637",2
"2638",4
"2639",3
"2640",4
"2641",3
"2642",3
"2643",3
"2644",3
"2645",2
"2646",3
"2647",2
"2648",3
"2649",4
"2650",3
"2651",2
"2652",5
"2653",4
"2654",2
"2655",2
"2656",2
"2657",2
"2658",3
"2659",4
"2660",3
"2661",3
"2662",3
"2663",3
"2664",2
"2665",2
"2666",2
"2667",2
"2668",3
"2669",3
"2670",2
"2671",3
"2672",3
"2673",3
"2674",3
"2675",1
"2676",5
"2677",1
"2678",3
"2679",1
"2680",1
"2681",2
"2682",3
"2683",3
"2684",3
"2685",3
"2686",4
"2687",2
"2688",3
"2689",3
"2690",3
"2691",3
"2692",3
"2693",2
"2694",3
"2695",4
"2696",3
"2697",5
"2698",4
"2699",1
"2700",3
"2701",3
"2702",3
"2703",3
"2704",3
"2705",3
"2706",3
"2707",1
"2708",3
"2709",3
"2710",2
"2711",3
"2712",2
"2713",2
"2714",1
"2715",5
"2716",3
"2717",2
"2718",3
"2719",2
"2720",3
"2721",3
"2722",2
"2723",3
"2724",3
"2725",4
"2726",2
"2727",2
"2728",4
"2729",4
"2730",2
"2731",4
"2732",2
"2733",2
"2734",2
"2735",4
"2736",4
"2737",4
"2738",2
"2739",3
"2740",2
"2741",2
"2742",2
"2743",3
"2744",3
"2745",3
"2746",3
"2747",4
"2748",3
"2749",5
"2750",3
"2751",5
"2752",1
"2753",3
"2754",1
"2755",4
"2756",3
"2757",3
"2758",3
"2759",3
"2760",3
"2761",1
"2762",3
"2763",3
"2764",3
"2765",4
"2766",1
"2767",5
"2768",5
"2769",2
"2770",2
"2771",2
"2772",2
"2773",2
"2774",3
"2775",2
"2776",5
"2777",5
"2778",1
"2779",3
"2780",2
"2781",4
"2782",5
"2783",5
"2784",2
"2785",2
"2786",2
"2787",2
"2788",2
"2789",2
"2790",2
"2791",2
"2792",2
"2793",3
"2794",3
"2795",3
"2796",3
"2797",3
"2798",2
"2799",3
"2800",1
"2801",4
"2802",1
"2803",5
"2804",4
"2805",2
"2806",2
"2807",2
"2808",2
"2809",2
"2810",4
"2811",2
"2812",3
"2813",2
"2814",2
"2815",2
"2816",2
"2817",2
"2818",4
"2819",3
"2820",4
"2821",2
"2822",2
"2823",2
"2824",2
"2825",2
"2826",2
"2827",2
"2828",2
"2829",3
"2830",3
"2831",5
"2832",3
"2833",4
"2834",3
"2835",3
"2836",2
"2837",4
"2838",2
"2839",2
"2840",2
"2841",2
"2842",2
"2843",2
"2844",2
"2845",2
"2846",2
"2847",2
"2848",3
"2849",3
"2850",3
"2851",3
"2852",4
"2853",4
"2854",2
"2855",2
"2856",2
"2857",2
"2858",2
"2859",2
"2860",2
"2861",4
"2862",5
"2863",4
"2864",2
"2865",3
"2866",2
"2867",3
"2868",2
"2869",3
"2870",2
"2871",2
"2872",2
"2873",2
"2874",2
"2875",2
"2876",2
"2877",2
"2878",2
"2879",2
"2880",2
"2881",3
"2882",2
"2883",2
"2884",3
"2885",2
"2886",2
"2887",2
"2888",2
"2889",2
"2890",2
"2891",2
"2892",3
"2893",2
"2894",2
"2895",2
"2896",2
"2897",2
"2898",2
"2899",4
"2900",5
"2901",3
"2902",3
"2903",3
"2904",3
"2905",2
"2906",3
"2907",2
"2908",2
"2909",3
"2910",3
"2911",3
"2912",3
"2913",2
"2914",2
"2915",2
"2916",2
"2917",2
"2918",2
"2919",4
"2920",4
"2921",2
"2922",4
"2923",1
"2924",5
"2925",3
"2926",1
"2927",3
"2928",1
"2929",3
"2930",5
"2931",4
"2932",2
"2933",2
"2934",2
"2935",2
"2936",2
"2937",3
"2938",2
"2939",2
"2940",2
"2941",2
"2942",2
"2943",2
"2944",3
"2945",2
"2946",2
"2947",3
"2948",2
"2949",1
"2950",2
"2951",2
"2952",2
"2953",2
"2954",2
"2955",2
"2956",2
"2957",2
"2958",2
"2959",2
"2960",3
"2961",3
"2962",2
"2963",2
"2964",2
"2965",2
"2966",3
"2967",3
"2968",3
"2969",1
"2970",1
"2971",5
"2972",3
"2973",3
"2974",1
"2975",5
"2976",5
"2977",3
"2978",4
"2979",4
"2980",3
"2981",1
"2982",1
"2983",1
"2984",1
"2985",3
"2986",3
"2987",3
"2988",4
"2989",3
"2990",1
"2991",4
"2992",4
"2993",3
"2994",3
"2995",3
"2996",3
"2997",3
"2998",3
"2999",3
"3000",3
"3001",3
"3002",3
"3003",5
"3004",3
"3005",3
"3006",3
"3007",1
"3008",4
"3009",3
"3010",5
"3011",5
"3012",3
"3013",4
"3014",4
"3015",4
"3016",4
"3017",4
"3018",4
"3019",1
"3020",4
"3021",4
"3022",4
"3023",4
"3024",4
"3025",4
"3026",4
"3027",4
"3028",4
"3029",4
"3030",4
"3031",4
"3032",4
"3033",4
"3034",4
"3035",4
"3036",4
"3037",4
"3038",2
"3039",4
"3040",1
"3041",4
"3042",4
"3043",4
"3044",4
"3045",4
"3046",3
"3047",4
"3048",3
"3049",1
"3050",4
"3051",4
"3052",3
"3053",3
"3054",3
"3055",1
"3056",4
"3057",1
"3058",4
"3059",4
"3060",2
"3061",4
"3062",4
"3063",3
"3064",4
"3065",1
"3066",4
"3067",2
"3068",4
"3069",3
"3070",4
"3071",4
"3072",4
"3073",4
"3074",3
"3075",5
"3076",3
"3077",5
"3078",1
"3079",1
"3080",3
"3081",4
"3082",5
"3083",5
"3084",5
"3085",5
"3086",1
"3087",4
"3088",5
"3089",4
"3090",5
"3091",1
"3092",1
"3093",5
"3094",5
"3095",3
"3096",5
"3097",5
"3098",5
"3099",5
"3100",1
"3101",5
"3102",3
"3103",1
"3104",5
"3105",5
"3106",1
"3107",5
"3108",5
"3109",1
"3110",1
"3111",4
"3112",4
"3113",4
"3114",4
"3115",4
"3116",1
"3117",4
"3118",3
"3119",4
"3120",4
"3121",3
"3122",4
"3123",1
"3124",1
"3125",4
"3126",1
"3127",5
"3128",4
"3129",5
"3130",4
"3131",4
"3132",4
"3133",5
"3134",3
"3135",2
"3136",1
"3137",3
"3138",5
"3139",5
"3140",5
"3141",1
"3142",5
"3143",3
"3144",3
"3145",3
"3146",5
"3147",3
"3148",3
"3149",5
"3150",5
"3151",3
"3152",3
"3153",5
"3154",4
"3155",2
"3156",2
"3157",5
"3158",4
"3159",1
"3160",3
"3161",1
"3162",2
"3163",4
"3164",2
"3165",5
"3166",4
"3167",3
"3168",2
"3169",2
"3170",4
"3171",4
"3172",2
"3173",4
"3174",4
"3175",2
"3176",3
"3177",4
"3178",4
"3179",4
"3180",2
"3181",2
"3182",4
"3183",5
"3184",3
"3185",2
"3186",2
"3187",3
"3188",2
"3189",1
"3190",1
"3191",4
"3192",4
"3193",4
"3194",5
"3195",4
"3196",4
"3197",4
"3198",4
"3199",5
"3200",5
"3201",4
"3202",4
