population,age,white,minority,tot_households,average_household_size,married_households,nonfamily_households,median_household_income,owner,renter,median_gross_rent,tot_gross_rent_as_percent_of_income,less_than_30_of_income,more_than_30_of_income,median_gross_rent_as_percent_of_income,median_n_rooms,less_than_high_school,high_school,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,employed,unemployed
55.0,36.8,0.6700460829493088,0.32995391705069127,416.0,2.6,0.4567307692307692,0.4495192307692308,49917.0,0.6185185185185185,0.3814814814814815,1176.0,164.0,0.05092592592592592,0.058333333333333334,30.9,4.6,0.33042529989094876,0.21046892039258452,0.3107960741548528,0.0697928026172301,0.0,0.0,0.7324239244491081,0.005246589716684155
50.0,41.4,0.8282476024411508,0.17175239755884916,522.0,2.04,0.25862068965517243,0.4559386973180077,52674.0,0.6453433678269049,0.354656632173095,945.0,217.0,0.03574788334901223,0.1147695202257761,50.0,5.0,0.18632075471698112,0.1214622641509434,0.22995283018867924,0.25943396226415094,0.03419811320754717,0.0,0.5695431472081218,0.0
69.0,31.7,0.4851244687310261,0.5148755312689739,412.0,3.95,0.4684466019417476,0.36893203883495146,72281.0,0.6547911547911548,0.3452088452088452,1180.0,128.0,0.07862407862407862,0.0,20.8,5.3,0.3476848090982941,0.17303005686433795,0.2258326563769293,0.054427294882209584,0.0,0.060926076360682375,0.6651718983557549,0.09192825112107623
96.0,31.0,0.35446489434219497,0.645535105657805,483.0,3.04,0.2650103519668737,0.4389233954451346,40398.0,0.5276073619631901,0.4723926380368098,947.0,172.0,0.06952965235173825,0.047716428084526245,24.8,5.5,0.09082217973231357,0.5162523900573613,0.1711281070745698,0.0124282982791587,0.011472275334608031,0.0,0.5713058419243986,0.06443298969072164
101.0,29.3,0.5323011211959423,0.46769887880405764,572.0,3.22,0.40734265734265734,0.41083916083916083,55909.0,0.31107491856677527,0.6889250814332247,1090.0,326.0,0.1259500542888165,0.03854505971769816,20.2,4.7,0.37209302325581395,0.12910986367281477,0.15236567762630313,0.03127506014434643,0.0,0.0024057738572574178,0.5732130464954892,0.08743927827897294
113.0,34.4,0.45042678923177937,0.5495732107682206,522.0,2.92,0.3773946360153257,0.3544061302681992,48875.0,0.5843729481286933,0.4156270518713066,950.0,228.0,0.08929743926460933,0.034143138542350626,22.3,4.9,0.22655007949125597,0.21303656597774245,0.20270270270270271,0.05405405405405406,0.0023847376788553257,0.009538950715421303,0.662015503875969,0.04961240310077519
38.0,42.3,0.74609375,0.25390625,449.0,2.28,0.42316258351893093,0.3184855233853007,0.0,0.7392578125,0.2607421875,1042.0,164.0,0.1123046875,0.0,23.0,4.8,0.1036036036036036,0.43018018018018017,0.1463963963963964,0.10247747747747747,0.036036036036036036,0.018018018018018018,0.6126126126126126,0.018018018018018018
35.0,39.1,0.1963963963963964,0.8036036036036036,242.0,2.29,0.15289256198347106,0.5537190082644629,49900.0,0.518918918918919,0.4810810810810811,885.0,137.0,0.13153153153153152,0.07387387387387387,27.0,4.9,0.10849056603773585,0.25943396226415094,0.14622641509433962,0.08490566037735849,0.0,0.0,0.7741935483870968,0.0967741935483871
76.0,29.5,0.5098522167487685,0.49014778325123154,393.0,3.1,0.4732824427480916,0.38676844783715014,42768.0,0.5747126436781609,0.42528735632183906,1060.0,183.0,0.0722495894909688,0.07799671592775041,30.6,4.8,0.11957796014067995,0.2485345838218054,0.3528722157092614,0.04806565064478312,0.04572098475967175,0.0,0.6634146341463415,0.06439024390243903
61.0,40.4,0.6478527607361964,0.3521472392638037,382.0,2.13,0.36910994764397903,0.5497382198952879,49756.0,0.6245398773006134,0.3754601226993865,950.0,165.0,0.10552147239263804,0.09693251533742331,24.6,4.9,0.24846625766871167,0.1687116564417178,0.294478527607362,0.02607361963190184,0.0,0.0,0.629878869448183,0.010767160161507403
